"","Var1","Freq"
"2631","najstarsze",2
"2632","najwięksi",1
"2633","największa",1
"2634","największe",2
"2635","największej",1
"2636","największy",1
"2637","najwybitniejsza",1
"2638","należeć",1
"2639","nankińska",1
"2640","napad",1
"2641","napieczętnych",1
"2642","napoleon",2
"2643","naprawy",1
"2644","naprzodu",1
"2645","narciarskich",1
"2646","narciarstwa",1
"2647","narciarstwie",1
"2648","narodowa",2
"2649","narodowe",2
"2650","narodowego",1
"2651","narodowej",1
"2652","narodowi",1
"2653","narodowości",1
"2654","narodowy",2
"2655","narodów",2
"2656","narodu",2
"2657","narodzenia",1
"2658","narodzenie",2
"2659","narodzin",1
"2660","narodziny",4
"2661","narożniak",1
"2662","naród",1
"2663","narracji",1
"2664","narutowicza",1
"2665","narzędzia",1
"2666","narzędzie",1
"2667","narzucił",1
"2668","następca",1
"2669","następstwa",1
"2670","nastroje",1
"2671","naszą",1
"2672","nathana",1
"2673","national",1
"2674","nauczyciel",1
"2675","nauczycieli",1
"2676","nauczycielski",1
"2677","nauka",3
"2678","nauki",1
"2679","nawróconej",1
"2680","nazistowskich",1
"2681","nazistowskiej",2
"2682","nazistów",1
"2683","nazwiska",1
"2684","ne",3
"2685","negatywna",1
"2686","negri",1
"2687","neminem",1
"2688","neopogańskiej",1
"2689","neounię",1
"2690","neron",3
"2691","nestor",1
"2692","neustrii",1
"2693","newski",1
"2694","ney",1
"2695","nędza",1
"2696","niby",1
"2697","nicefor",1
"2698","nicei",1
"2699","nieagresji",1
"2700","nieba",1
"2701","niebieski",1
"2702","niechciani",1
"2703","niechęć",1
"2704","niedoceniany",3
"2705","niedoceniona",1
"2706","niedostatkach",1
"2707","niedoszła",1
"2708","niedoszły",2
"2709","niedościgniony",1
"2710","niedzielę",1
"2711","niedzielny",1
"2712","nieistniejący",1
"2713","nieklasyczny",1
"2714","niekochane",1
"2715","nielegałowie",1
"2716","nieludzką",1
"2717","nieładu",1
"2718","niemal",1
"2719","niemca",1
"2720","niemcami",1
"2721","niemcy",4
"2722","niemczech",1
"2723","niemiec",1
"2724","niemiecki",2
"2725","niemieckich",1
"2726","niemieckie",3
"2727","niemieckiej",7
"2728","niemka",1
"2729","niemki",1
"2730","nienawiści",2
"2731","nienawiść",2
"2732","nieokiełznane",1
"2733","niepamięć",1
"2734","niepodległej",1
"2735","niepodległości",11
"2736","niepodległościowa",4
"2737","niepodległościowe",1
"2738","niepodległościowego",1
"2739","niepodległościowej",1
"2740","niepodległość",9
"2741","niepokalanej",1
"2742","niepokorny",2
"2743","nieporozumienie",1
"2744","nieprawomyślni",1
"2745","nieproszeni",1
"2746","nierządu",1
"2747","niesławę",5
"2748","niesławny",1
"2749","niespodzianką",1
"2750","niespotykanie",2
"2751","nieszawskie",1
"2752","nieślubne",1
"2753","nieświadoma",1
"2754","nieświęty",1
"2755","nietrwałe",1
"2756","nietypowych",1
"2757","nieudana",1
"2758","nieustająca",2
"2759","niewart",1
"2760","niewiadomski",1
"2761","niewoli",2
"2762","niewolnictwo",1
"2763","niewolnicy",1
"2764","niewolnika",1
"2765","niewyjaśniona",1
"2766","niezachwianej",2
"2767","niezależna",1
"2768","niezależnej",1
"2769","niezłomny",1
"2770","nieznane",2
"2771","nieznany",1
"2772","niezniszczalni",1
"2773","niezrealizowanych",1
"2774","niezwyczajne",1
"2775","niezwykła",2
"2776","niezwykłe",1
"2777","niezwykłej",1
"2778","niezwykłości",1
"2779","niezwykłych",1
"2780","nikiforowna",1
"2781","nikola",1
"2782","nikopolis",1
"2783","nil",2
"2784","nilu",2
"2785","nimfomanka",1
"2786","niszczone",1
"2787","niszczyciel",1
"2788","nittel",1
"2789","nobilitacja",1
"2790","noc",2
"2791","nocą",1
"2792","noce",1
"2793","nocy",1
"2794","nogą",1
"2795","nogi",1
"2796","nordyckiej",1
"2797","normandii",2
"2798","norwegia",2
"2799","norymberdze",1
"2800","nowa",2
"2801","nowakjeziorański",1
"2802","nową",2
"2803","nowe",1
"2804","nowego",1
"2805","nowej",1
"2806","nowinasokolnicki",1
"2807","nowoczesna",2
"2808","nowoczesnej",2
"2809","nowoczesność",1
"2810","nowojorski",1
"2811","nowości",10
"2812","nowożytnej",2
"2813","nowożytny",1
"2814","nowożytnych",1
"2815","nowy",2
"2816","nowych",2
"2817","nowym",1
"2818","nożnej",1
"2819","noży",1
"2820","nsz",1
"2821","numer",1
"2822","nuncjatura",2
"2823","nuriejew",1
"2824","nzs",1
"2825","obalenie",2
"2826","obalił",1
"2827","obchody",1
"2828","obchód",1
"2829","obecności",1
"2830","obecność",1
"2831","obergruppenführer",1
"2832","obfitości",1
"2833","obiecana",1
"2834","obiektywie",1
"2835","obierano",1
"2836","oblężenie",5
"2837","oblicza",4
"2838","oblicze",2
"2839","obliczu",1
"2840","obodrzyców",1
"2841","obozie",2
"2842","obozu",1
"2843","obozy",1
"2844","obóz",4
"2845","obranie",1
"2846","obraz",5
"2847","obrazem",1
"2848","obrazki",1
"2849","obrazu",1
"2850","obrien",3
"2851","obrona",3
"2852","obronić",1
"2853","obronie",3
"2854","obrony",2
"2855","obrońca",2
"2856","obrońcy",2
"2857","obserwacja",1
"2858","obserwacji",1
"2859","obsesje",1
"2860","obwarzanka",1
"2861","obwód",1
"2862","obyczajach",2
"2863","obyczaju",1
"2864","obywatel",1
"2865","obywatela",1
"2866","obywatele",1
"2867","ocalenie",1
"2868","ocaleniu",1
"2869","ocalił",1
"2870","oceanie",1
"2871","ochmatowem",2
"2872","ochrona",1
"2873","ochronna",1
"2874","oczach",2
"2875","oczami",12
"2876","oczyma",1
"2877","oczywiście",2
"2878","odbywała",1
"2879","odchodzącego",1
"2880","odcinka",1
"2881","oddziału",1
"2882","oddziały",2
"2883","odessy",1
"2884","odkrywają",1
"2885","odkrywanie",2
"2886","odkupuje",1
"2887","odparcia",1
"2888","odpowiedzi",17
"2889","odpowiedzialności",1
"2890","odpowiedź",1
"2891","odradzanie",1
"2892","odrodzenie",1
"2893","odsiecz",2
"2894","odsieczy",1
"2895","odsłon",1
"2896","odwaga",1
"2897","odwiecznego",1
"2898","odwrót",1
"2899","odylon",1
"2900","odzyskała",1
"2901","odzyskały",1
"2902","odzyskana",1
"2903","odzyskania",2
"2904","odzyskanych",1
"2905","of",1
"2906","ofensywę",1
"2907","ofiar",1
"2908","oficer",1
"2909","oficerskim",1
"2910","ogień",1
"2911","oglądała",1
"2912","oglądano",1
"2913","ognia",1
"2914","ogniu",1
"2915","ogrody",1
"2916","ogrodzie",1
"2917","ojca",2
"2918","ojciec",8
"2919","ojczystą",1
"2920","ojczyzna",2
"2921","ojczyznę",2
"2922","ojczyzny",2
"2923","okazja",2
"2924","okazję",2
"2925","okiem",3
"2926","oko",2
"2927","okoliczności",4
"2928","okopów",1
"2929","okopy",1
"2930","okrągły",1
"2931","okres",1
"2932","okresie",8
"2933","okresu",4
"2934","okropności",1
"2935","okrucieństwa",1
"2936","okrucieństwo",1
"2937","okrutne",1
"2938","okrutnych",1
"2939","oktawian",1
"2940","oktawiana",1
"2941","oktoberfestu",1
"2942","oku",1
"2943","okupacji",2
"2944","okupacyjne",1
"2945","okupowanej",2
"2946","olbrychskim",1
"2947","oleśnicki",1
"2948","olewnik",1
"2949","olga",1
"2950","olimpijskich",2
"2951","olimpijskie",2
"2952","olimpijskiego",1
"2953","oliwskiego",1
"2954","olszynka",1
"2955","ołdak",1
"2956","on",1
"2957","online",5
"2958","onr",1
"2959","onz",1
"2960","op",1
"2961","opalińskaleszczyńska",1
"2962","opatrznościowy",1
"2963","operacja",7
"2964","opinia",1
"2965","opiniach",2
"2966","opis",2
"2967","opiumowa",2
"2968","opolski",1
"2969","oporem",1
"2970","oporu",4
"2971","opowieść",3
"2972","opozycja",3
"2973","opozycji",1
"2974","opozycjonista",1
"2975","opozycyjny",1
"2976","oprawcy",1
"2977","oprogramowania",1
"2978","optymistyczna",1
"2979","orędzie",1
"2980","oręża",1
"2981","orężny",1
"2982","organicznikiem",1
"2983","organizacja",1
"2984","organizacje",2
"2985","organizacji",2
"2986","organu",1
"2987","oriens",1
"2988","orła",3
"2989","orłem",5
"2990","orłów",1
"2991","orły",1
"2992","ormian",1
"2993","orp",1
"2994","orson",1
"2995","orwell",4
"2996","orzelskiej",1
"2997","orzeł",2
"2998","oscara",1
"2999","oscarów",1
"3000","osetia",1
"3001","osetii",2
"3002","osetyjczyków",1
"3003","osiedla",1
"3004","osiem",3
"3005","osiemdziesiąte",1
"3006","osiemdziesiątych",1
"3007","oskar",1
"3008","osmanową",1
"3009","osmanowie",1
"3010","osobowość",1
"3011","osp",1
"3012","ossendowski",1
"3013","ossiach",1
"3014","ostatecznej",1
"3015","ostateczny",1
"3016","ostatni",11
"3017","ostatnia",5
"3018","ostatnie",8
"3019","ostatniej",3
"3020","ostrowicy",1
"3021","oswalda",1
"3022","oszalał",1
"3023","ośrodka",1
"3024","oświatowa",1
"3025","oświaty",1
"3026","oświecenia",2
"3027","oświeceniowych",1
"3028","otto",1
"3029","otton",2
"3030","otwieranie",1
"3031","outremer",1
"3032","owi",1
"3033","owiec",1
"3034","ówczesnych",1
"3035","pabianice",1
"3036","pacyfiku",2
"3037","paderewski",1
"3038","paideia",1
"3039","pakt",2
"3040","pál",1
"3041","palce",1
"3042","paleolog",1
"3043","palestyna",1
"3044","palestynę",1
"3045","palestynie",1
"3046","palestyny",1
"3047","palestyńscy",1
"3048","palestyńska",1
"3049","palmyra",1
"3050","pałacu",2
"3051","pamięci",4
"3052","pamięć",2
"3053","pamiętnik",2
"3054","pamiętnikarskich",1
"3055","pamiętnikarstwa",1
"3056","pamiętnikarzy",2
"3057","pamiętniki",1
"3058","panaceum",1
"3059","pancerna",1
"3060","pancerne",1
"3061","pancernej",1
"3062","pancernik",1
"3063","pancernych",1
"3064","panegiryki",1
"3065","paniowcami",1
"3066","panjandrum",1
"3067","panna",1
"3068","panny",1
"3069","panoramy",1
"3070","panował",1
"3071","panowania",5
"3072","panowaniem",1
"3073","panzerknacker",2
"3074","pański",1
"3075","państw",1
"3076","państwa",4
"3077","państwem",2
"3078","państwo",5
"3079","państwokościół",1
"3080","państwowa",1
"3081","państwowego",2
"3082","papież",2
"3083","papieża",1
"3084","papieże",2
"3085","papieżem",1
"3086","papieży",1
"3087","parada",1
"3088","parasol",1
"3089","park",1
"3090","parkanami",1
"3091","parlament",1
"3092","parlamentu",1
"3093","parostatkiem",2
"3094","partiach",2
"3095","partią",1
"3096","partii",2
"3097","partyjnego",1
"3098","partyjnosamorządowa",1
"3099","partyzanci",1
"3100","partyzant",2
"3101","partyzantka",1
"3102","paryscy",1
"3103","paryska",2
"3104","paryża",1
"3105","paryżu",2
"3106","pastorale",1
"3107","pasza",2
"3108","paszy",1
"3109","patrioci",1
"3110","patriota",1
"3111","patriotyczna",1
"3112","patriotyzm",1
"3113","patrona",1
"3114","patronka",1
"3115","patryk",1
"3116","patrzą",1
"3117","patrząc",1
"3118","pattona",1
"3119","paul",1
"3120","paweł",6
"3121","pawlika",1
"3122","pawła",3
"3123","październik",1
"3124","peerelowskiej",1
"3125","pelagia",1
"3126","pelleya",1
"3127","peloponeska",1
"3128","pełni",1
"3129","pełzający",1
"3130","penn",1
"3131","pensylwanii",1
"3132","per",4
"3133","percepcji",1
"3134","peregrynacja",1
"3135","periodyzacji",1
"3136","perła",1
"3137","perskiej",1
"3138","personae",1
"3139","perwersją",1
"3140","perypetie",1
"3141","peterloo",1
"3142","pewnego",1
"3143","pewnej",4
"3144","pewno",1
"3145","pewuka",1
"3146","pharos",1
"3147","philipa",1
"3148","pi",1
"3149","pianistka",1
"3150","piasku",1
"3151","piast",1
"3152","piastowskie",1
"3153","piastowskiej",2
"3154","piastów",2
"3155","piątka",1
"3156","piąty",1
"3157","picadorem",1
"3158","piechoty",1
"3159","piekielny",1
"3160","piekieł",1
"3161","piekła",2
"3162","piekło",2
"3163","pielgrzymka",1
"3164","pielgrzymki",1
"3165","pieniądz",1
"3166","pierre",1
"3167","pierwotnych",1
"3168","pierwsi",2
"3169","pierwsza",10
"3170","pierwszą",1
"3171","pierwsze",10
"3172","pierwszej",2
"3173","pierwszomajowy",1
"3174","pierwszy",13
"3175","pierwszych",3
"3176","pies",1
"3177","piewcy",1
"3178","pięć",1
"3179","pięćdziesiąt",1
"3180","piękna",1
"3181","piękność",2
"3182","piękny",2
"3183","pięść",1
"3184","pigułce",2
"3185","pijany",2
"3186","pijaństwa",1
"3187","pika",1
"3188","pilemann",1
"3189","pillow",1
"3190","piłat",1
"3191","piławcami",1
"3192","piłka",2
"3193","piłkarska",1
"3194","piłkarskich",1
"3195","piłkarzy",1
"3196","piłki",1
"3197","piłsudczyk",2
"3198","piłsudczykowska",2
"3199","piłsudski",3
"3200","piłsudskiego",3
"3201","piłsudskiemu",1
"3202","pinochet",1
"3203","piorunochrony",1
"3204","piosenka",1
"3205","piosnka",1
"3206","piotrze",1
"3207","pióro",1
"3208","piracki",4
"3209","pirackiej",1
"3210","piractwa",1
"3211","piramidy",1
"3212","pirat",1
"3213","piratakrzyżowca",1
"3214","piratów",1
"3215","pisanego",1
"3216","pisany",1
"3217","pisarz",2
"3218","pismo",2
"3219","pito",1
"3220","pius",1
"3221","piusa",2
"3222","piwa",1
"3223","pizarro",1
"3224","pizie",1
"3225","pkwn",1
"3226","plac",2
"3227","plafonu",1
"3228","plakatach",2
"3229","plakaty",3
"3230","plan",2
"3231","planie",1
"3232","planów",1
"3233","plantagenet",2
"3234","plany",2
"3235","platejów",1
"3236","platona",1
"3237","platonizmu",1
"3238","plażowanie",1
"3239","plaży",1
"3240","plecy",1
"3241","plemienne",1
"3242","plemię",1
"3243","pll",1
"3244","plotkarz",1
"3245","plugawiecka",1
"3246","pluszowy",1
"3247","płaszczu",1
"3248","płaszczyznach",1
"3249","płatki",1
"3250","płocka",1
"3251","płockiego",1
"3252","płomień",1
"3253","płomyk",1
"3254","płonąca",1
"3255","płonące",1
"3256","płota",1
"3257","płyta",1
"3258","pne",9
"3259","pobicia",1
"3260","pobił",1
"3261","pobożna",1
"3262","pobożnością",1
"3263","pochody",1
"3264","pochodzą",1
"3265","pochodzeniu",1
"3266","pochód",1
"3267","pochwała",2
"3268","pocisk",1
"3269","początek",11
"3270","początkach",4
"3271","początki",27
"3272","początku",2
"3273","pocztówka",1
"3274","poczty",1
"3275","podatki",1
"3276","podbojów",1
"3277","podboju",1
"3278","podbój",5
"3279","podejdź",1
"3280","podhalańscy",1
"3281","podolskim",1
"3282","podpalić",1
"3283","podróż",3
"3284","podróże",7
"3285","podróżnicze",2
"3286","podróżnika",1
"3287","podstawie",2
"3288","podstawowy",7
"3289","podsumowanie",1
"3290","poduszki",1
"3291","podwodnej",1
"3292","podwodnych",1
"3293","podział",2
"3294","podziału",1
"3295","podzielili",1
"3296","podzielone",1
"3297","podziemia",1
"3298","podziemie",2
"3299","podziemna",2
"3300","podziemnej",3
"3301","poe",1
"3302","poeta",1
"3303","poetów",1
"3304","poety",1
"3305","poetycka",1
"3306","poetyckiej",1
"3307","poezja",2
"3308","poezją",1
"3309","poezji",1
"3310","poganka",1
"3311","pogańskich",1
"3312","pogody",1
"3313","pogonił",1
"3314","pogorzelska",1
"3315","pogrom",1
"3316","pogromca",2
"3317","pogromcy",1
"3318","pogrzeb",2
"3319","pogrzebowe",1
"3320","pogrzebowej",1
"3321","pogrzeby",1
"3322","poitiers",2
"3323","pojawili",1
"3324","pojednania",1
"3325","pojednanie",1
"3326","pojedynek",2
"3327","pojedynki",2
"3328","pojęcia",1
"3329","pokazowy",1
"3330","pokojowi",1
"3331","pokoju",2
"3332","pokonał",1
"3333","pokonała",1
"3334","pokonały",1
"3335","pokonane",1
"3336","pokój",2
"3337","pokuciu",1
"3338","pol",1
"3339","polacy",8
"3340","polakami",1
"3341","polaków",8
"3342","poland",2
"3343","poli",1
"3344","policjanci",1
"3345","polikratyczna",1
"3346","politrucy",1
"3347","polityczna",7
"3348","polityczne",9
"3349","politycznego",1
"3350","politycznohistoryczna",1
"3351","polityk",3
"3352","polityka",8
"3353","polityki",1
"3354","polka",1
"3355","polki",1
"3356","polowanie",1
"3357","polowano",1
"3358","polsce",26
"3359","polscy",5
"3360","polska",26
"3361","polską",3
"3362","polskę",3
"3363","polski",70
"3364","polskich",18
"3365","polskie",25
"3366","polskiego",24
"3367","polskiej",18
"3368","polskim",9
"3369","polskobolszewicka",2
"3370","polskobolszewickim",1
"3371","polskocypryjskich",1
"3372","polskoczeska",1
"3373","polskolitewskie",1
"3374","polskoradziecki",1
"3375","polskorumuński",1
"3376","polskość",1
"3377","polskowęgierskie",1
"3378","polskowęgierskoczeskie",1
"3379","polsku",1
"3380","polu",1
"3381","poł",1
"3382","połabskich",1
"3383","połowie",2
"3384","połtawą",1
"3385","południa",3
"3386","południowa",1
"3387","południowej",5
"3388","południowo",1
"3389","południowozachodniej",2
"3390","południowy",1
"3391","pomagać",1
"3392","pomaszerował",1
"3393","pomiędzy",1
"3394","pomnik",1
"3395","pomnika",2
"3396","pomoc",3
"3397","pomorski",1
"3398","pomorskiej",1
"3399","pompą",1
"3400","pompejów",1
"3401","pomysłem",1
"3402","pomysły",2
"3403","poncjusz",1
"3404","poniatowski",1
"3405","ponure",1
"3406","popełniają",1
"3407","popiełuszko",1
"3408","popiół",1
"3409","popkultury",1
"3410","poprawa",1
"3411","poprawek",1
"3412","poprzez",5
"3413","popsuć",2
"3414","popularnej",1
"3415","poradnik",1
"3416","poręby",1
"3417","poroninie",1
"3418","portas",1
"3419","portery",1
"3420","portobello",1
"3421","portrecie",1
"3422","portret",2
"3423","portu",1
"3424","portugalska",1
"3425","portugalski",1
"3426","portugalskiego",1
"3427","porwanie",1
"3428","porywano",1
"3429","posąg",1
"3430","posiew",1
"3431","pospiesznego",1
"3432","pospolity",1
"3433","post",1
"3434","postawa",2
"3435","postrach",1
"3436","poszukiwana",1
"3437","poszukiwany",1
"3438","poście",1
"3439","pośmiertne",1
"3440","potędze",1
"3441","potęga",1
"3442","potęgę",1
"3443","potęgi",6
"3444","potoczna",1
"3445","potomkowie",1
"3446","potrawy",1
"3447","potulicach",1
"3448","potulice",1
"3449","potulicki",1
"3450","potwora",1
"3451","potyczki",1
"3452","powerpack",1
"3453","powieść",1
"3454","powitanie",1
"3455","powojenne",1
"3456","powojennej",2
"3457","powód",1
"3458","powrocie",1
"3459","powrotach",1
"3460","powrót",3
"3461","powstała",1
"3462","powstały",1
"3463","powstania",13
"3464","powstanie",16
"3465","powstaniec",1
"3466","powstaniu",5
"3467","powstań",1
"3468","powstańca",1
"3469","powstańcy",1
"3470","powstańcze",1
"3471","powstańczej",2
"3472","powstawał",1
"3473","powstrzymać",2
"3474","powszechna",1
"3475","powszechne",1
"3476","powtarzać",1
"3477","poziom",18
"3478","poznała",1
"3479","poznania",2
"3480","poznaniu",1
"3481","poznańskim",2
"3482","pozostaje",1
"3483","pozostał",1
"3484","pozwalam",1
"3485","pożajścia",1
"3486","pożegnanie",2
"3487","pożoga",2
"3488","półkowniki",1
"3489","półksiężyc",1
"3490","półniepodległość",1
"3491","północna",1
"3492","północnej",3
"3493","północnych",1
"3494","północy",4
"3495","półwyspie",1
"3496","półwyspowa",1
"3497","późnej",2
"3498","późnośredniowiecznego",1
"3499","ppancerna",1
"3500","ppsd",1
"3501","praca",1
"3502","pracy",3
"3503","pradziadek",1
"3504","pradziadków",1
"3505","pradziadów",1
"3506","praefecti",2
"3507","pragnął",1
"3508","praktyce",1
"3509","praktyka",1
"3510","prasa",3
"3511","prasaksiążkaruch",1
"3512","prasie",3
"3513","praską",2
"3514","praski",1
"3515","praskiego",1
"3516","prasowego",1
"3517","prasy",25
"3518","praussowej",1
"3519","prawa",3
"3520","prawda",4
"3521","prawdą",1
"3522","prawdy",3
"3523","prawdziwa",3
"3524","prawdziwy",2
"3525","prawem",1
"3526","prawica",1
"3527","prawicy",1
"3528","prawidłowe",5
"3529","prawnopolityczna",1
"3530","prawo",4
"3531","prawy",1
"3532","prekursorzy",1
"3533","preludium",4
"3534","premiery",2
"3535","premierze",2
"3536","presburger",1
"3537","pretorio",2
"3538","pretty",1
"3539","prewencyjnej",2
"3540","prezydent",3
"3541","prezydenta",5
"3542","primo",1
"3543","prl",20
"3544","prlu",2
"3545","problem",1
"3546","problematyka",2
"3547","problemów",1
"3548","problemy",2
"3549","proces",2
"3550","procesy",1
"3551","producenta",1
"3552","prof",1
"3553","profanacja",1
"3554","profesora",1
"3555","profesorowie",1
"3556","prognozie",1
"3557","program",1
"3558","progu",6
"3559","prohibicja",1
"3560","projekt",1
"3561","projektu",1
"3562","projekty",1
"3563","prokurator",1
"3564","proletariusze",2
"3565","prometeizm",1
"3566","propaganda",7
"3567","propagandowe",1
"3568","propagandowych",2
"3569","propagandy",5
"3570","propagandyści",1
"3571","propagujące",1
"3572","proporzec",1
"3573","proroctwo",2
"3574","prosimy",1
"3575","prostaka",1
"3576","prosto",1
"3577","prostu",1
"3578","prostytucja",5
"3579","prostytutka",1
"3580","prostytutki",1
"3581","protekcyjna",1
"3582","protest",1
"3583","prowadziła",1
"3584","próba",1
"3585","próżnością",1
"3586","prus",1
"3587","prusach",1
"3588","pruska",1
"3589","prymasa",2
"3590","prymat",1
"3591","prywatnie",1
"3592","przebija",1
"3593","przebojów",1
"3594","przebudowa",1
"3595","przeceniany",1
"3596","przecenione",1
"3597","przeciął",1
"3598","przeciw",1
"3599","przeciwko",7
"3600","przeciwpancerne",2
"3601","przeciwpancerny",1
"3602","przeciwstawiła",1
"3603","przeddzień",1
"3604","przededniu",2
"3605","przedrewolucyjny",1
"3606","przedwojenna",1
"3607","przedwojenną",1
"3608","przedwojenne",1
"3609","przedwojennej",2
"3610","przedwojenni",1
"3611","przedwojenny",3
"3612","przedwojennym",1
"3613","przegląd",24
"3614","przegnał",2
"3615","przegrał",1
"3616","przegrana",1
"3617","przegranej",1
"3618","przegranemu",1
"3619","przejście",1
"3620","przekór",1
"3621","przekształcona",1
"3622","przełamaniu",1
"3623","przełomowa",1
"3624","przełomowy",1
"3625","przełomu",2
"3626","przemiany",4
"3627","przemija",1
"3628","przeminęło",2
"3629","przemysł",1
"3630","przemysłu",2
"3631","przemytnicy",1
"3632","przemytniczej",1
"3633","przepiórki",1
"3634","przepowiedziane",1
"3635","przerosła",1
"3636","przerwie",1
"3637","przesądach",1
"3638","przesiedleńczy",1
"3639","przestało",1
"3640","przestępcy",1
"3641","przestępczości",1
"3642","przestępstwa",1
"3643","przestrzeni",3
"3644","przestworzy",2
"3645","prześladowania",1
"3646","przetrwać",3
"3647","przetrwała",1
"3648","przewidział",1
"3649","przewodnik",3
"3650","przewrót",2
"3651","przeznaczenie",1
"3652","przeżyć",2
"3653","przeżyli",1
"3654","przodków",2
"3655","przybyli",1
"3656","przyczynek",4
"3657","przyczyny",4
"3658","przygody",1
"3659","przygotowania",3
"3660","przyjaciel",4
"3661","przyjaciela",1
"3662","przyjaciół",1
"3663","przyjaźni",1
"3664","przyjął",1
"3665","przykładzie",5
"3666","przykryta",1
"3667","przyłączenia",1
"3668","przymierze",1
"3669","przymusu",1
"3670","przypadek",2
"3671","przypadku",1
"3672","przysposobienie",1
"3673","przystosowaniem",1
"3674","przyszli",1
"3675","przyszliście",1
"3676","przyszłej",1
"3677","przyszłości",1
"3678","przytułku",1
"3679","przywilej",1
"3680","przywileje",1
"3681","przywódcy",1
"3682","przyzwoitego",1
"3683","przyzwolenie",1
"3684","ps",1
"3685","psia",1
"3686","publiczne",1
"3687","publikacjach",1
"3688","pucz",1
"3689","pugilares",1
"3690","pułapki",2
"3691","pułaski",2
"3692","pułaskiego",1
"3693","pułkach",1
"3694","pułkownik",2
"3695","pułkownika",1
"3696","pułku",2
"3697","purpurze",1
"3698","pustym",1
"3699","putinowskiego",1
"3700","pytanie",11
"3701","pytań",1
"3702","pytia",1
"3703","pytlasiński",1
"3704","pzpr",5
"3705","quai",1
"3706","quam",1
"3707","rachuby",1
"3708","rachunek",1
"3709","rada",3
"3710","radomskie",1
"3711","radykalny",1
"3712","radzanowska",1
"3713","radziecki",1
"3714","radzieckich",2
"3715","radzieckiego",2
"3716","radziwiłł",2
"3717","radziwiłła",1
"3718","radziwiłłowie",1
"3719","radziwiłłówny",2
"3720","raginis",1
"3721","raj",1
"3722","rajd",2
"3723","rajtuzach",1
"3724","rakietowe",1
"3725","rakoczy",1
"3726","rakowickim",1
"3727","rambo",1
"3728","ramię",2
"3729","rammjäger",1
"3730","rasizmu",1
"3731","ratti",2
"3732","ratujący",1
"3733","ratuje",2
"3734","raubritterzy",1
"3735","ravensbrück",1
"3736","raz",2
"3737","rdzenni",1
"3738","reagan",1
"3739","reakcje",1
"3740","reakcji",1
"3741","realpolitik",1
"3742","rebelianci",1
"3743","recytowanego",1
"3744","reed",1
"3745","referendum",1
"3746","refleksji",2
"3747","reform",3
"3748","reformacja",2
"3749","reformator",2
"3750","reformy",4
"3751","rege",1
"3752","regencyjna",1
"3753","regni",1
"3754","rejs",2
"3755","reklama",1
"3756","rekonstrukcja",1
"3757","relacjach",1
"3758","relacje",1
"3759","relacji",2
"3760","religią",1
"3761","religii",2
"3762","religijna",1
"3763","relikwią",1
"3764","ren",1
"3765","renesansu",2
"3766","reportaż",1
"3767","reportera",1
"3768","represje",2
"3769","republikanizmem",1
"3770","republikańskiej",1
"3771","republiki",9
"3772","rerir",1
"3773","rewanż",1
"3774","rewizjonizm",1
"3775","rewolucja",13
"3776","rewolucje",1
"3777","rewolucji",3
"3778","rewolucjonisty",2
"3779","rewolucjonizmem",1
"3780","rewolwerowiec",1
"3781","rex",1
"3782","reżimowy",1
"3783","reżimu",1
"3784","reżyser",1
"3785","rębiechowie",2
"3786","rękach",2
"3787","rękopisu",1
"3788","ribbentropmołotow",1
"3789","richard",1
"3790","riedla",1
"3791","riefenstahl",2
"3792","riposta",1
"3793","rivera",1
"3794","robert",2
"3795","roberta",1
"3796","roboty",1
"3797","rocznica",10
"3798","rocznicę",4
"3799","rocznicy",1
"3800","rodem",1
"3801","rodowicz",1
"3802","rodu",1
"3803","rodyjscy",1
"3804","rodyjski",1
"3805","rodził",1
"3806","rodzimych",1
"3807","rodzina",2
"3808","rodzinie",2
"3809","rodzinny",1
"3810","rodziny",1
"3811","rogaliński",1
"3812","rogu",1
"3813","rok",7
"3814","rokowaniach",1
"3815","roksolana",1
"3816","rola",6
"3817","roland",1
"3818","roli",1
"3819","rolnictwa",1
"3820","rolnicze",1
"3821","rolnych",1
"3822","romana",1
"3823","romanowowie",1
"3824","romans",1
"3825","romantyczna",2
"3826","romantycznych",1
"3827","romeo",1
"3828","romocki",1
"3829","romulus",1
"3830","roncevaux",1
"3831","rosja",2
"3832","rosjanie",2
"3833","rosjanin",1
"3834","rosją",2
"3835","rosję",1
"3836","rosji",5
"3837","rosyjska",1
"3838","rosyjskie",3
"3839","rosyjskiej",1
"3840","rosyjskoukraińskiej",1
"3841","rothschildowie",1
"3842","rothschildów",1
"3843","rothstein",1
"3844","rouge",1
"3845","rozbicie",1
"3846","rozbójnicy",1
"3847","rozbójnicza",1
"3848","rozbudowa",1
"3849","rozcapierzone",1
"3850","rozdzierają",1
"3851","rozejm",2
"3852","rozgrywki",1
"3853","rozkład",1
"3854","rozkosz",1
"3855","rozmachem",1
"3856","rozmaitych",1
"3857","rozmyślania",1
"3858","rozpad",1
"3859","rozpadu",2
"3860","rozpadzie",1
"3861","rozpoczęliśmy",1
"3862","rozpoczęła",1
"3863","rozpustny",1
"3864","rozrywki",2
"3865","rozsądek",1
"3866","rozsądku",1
"3867","rozstrzygnięcie",1
"3868","rozszerzony",12
"3869","rozumem",1
"3870","rozumienie",1
"3871","rozumieniu",1
"3872","rozważania",3
